Gene ID	Symbol	Description	Proteins	Protein Num	Peptide Num	Unique Peptide Num	Unique Strict Peptide Num	Strict Peptide Num	Area	FoT(1e-6)	iBAQ	PSMs
10111	RAD50	RAD50 double strand break repair protein	Q92878	1	2	2	2	2	150362633.333	1.66155840714	1550130.24055	2
57186	RALGAPA2	Ral GTPase activating protein catalytic subunit alpha 2	Q2PPJ7	1	1	1	1	1	16256260.0	0.159860645486	149140.0	1
5901	RAN	RAN, member RAS oncogene family	P62826	1	6	6	6	6	59498163.7536	5.31458968244	4958180.3128	6
5902	RANBP1	RAN binding protein 1	P43487	1	2	2	2	2	58175940.7397	6.23578076866	5817594.07397	2
5903	RANBP2	RAN binding protein 2	P49792	1	1	1	1	1	2271080.10526	0.0118171474895	11024.6607052	1
8498	RANBP3	RAN binding protein 3	Q9H6Z4	1	1	1	1	1	376575000.0	13.0207863955	12147580.6452	1
5906	RAP1A	RAP1A, member of RAS oncogene family	P62834	1	3	3	3	3	13157334.4815	1.41031244675	1315733.44815	3
5908	RAP1B	RAP1B, member of RAS oncogene family	P61224	1	3	3	3	3	13157334.4815	1.17526037229	1096444.54012	3
23108	RAP1GAP2	RAP1 GTPase activating protein 2	Q684P5	1	1	1	1	1	19245236.6667	0.515716098306	481130.916667	1
9693	RAPGEF2	Rap guanine nucleotide exchange factor 2	Q9Y4G8	1	1	1	1	1	1418800.75	0.0192504879207	17959.5031646	1
51735	RAPGEF6	Rap guanine nucleotide exchange factor 6	Q8TEU7	1	2	2	2	2	21636600.75	0.252085942156	235180.442935	2
5919	RARRES2	retinoic acid receptor responder 2	Q99969	1	1	1	1	1	8128735.0	0.871305366824	812873.5	1
10156	RASA4	RAS p21 protein activator 4	O43374	1	1	1	1	1	444244833.333	8.81812090682	8226756.17284	1
100271927	RASA4B	RAS p21 protein activator 4B	C9J798	1	1	1	1	1	444244833.333	8.98450054657	8381977.98742	1
64926	RASAL3	RAS protein activator like 3	Q86YV0	1	1	1	1	1	6916290.0	0.109021387698	101710.147059	1
54922	RASIP1	Ras interacting protein 1	Q5U651	1	2	2	2	2	22747261900.0	507.966783219	473901289.583	2
5928	RBBP4	RB binding protein 4, chromatin remodeling factor	Q09028	1	1	1	1	1	62535400.0	3.1919351615	2977876.19048	1
54715	RBFOX1	RNA binding fox-1 homolog 1	Q9NWB1	1	1	1	1	1	54807166.25	4.19620537461	3914797.58929	1
23543	RBFOX2	RNA binding fox-1 homolog 2	O43251	1	1	1	1	1	54807166.25	3.91645834963	3653811.08333	1
10137	RBM12	RNA binding motif protein 12	Q9NTZ6	1	1	1	1	1	15144300.0	0.416228698113	388315.384615	1
389677	RBM12B	RNA binding motif protein 12B	Q8IXT5	1	1	1	1	1	395108000.0	5.88207760759	5487611.11111	1
10432	RBM14	RNA binding motif protein 14	Q96PK6	1	1	1	1	1	11930966.6667	0.42628671776	397698.888889	1
64783	RBM15	RNA binding motif protein 15	Q96T37	1	1	1	1	1	93795220.0	1.54673094074	1443003.38462	1
54502	RBM47	RNA binding motif protein 47	A0AV96	1	1	1	1	1	2866410.0	0.109730586991	102371.785714	1
27316	RBMX	RNA binding motif protein X-linked	P38159	1	1	1	1	1	1170817.375	0.0380296774869	35479.3143939	1
494115	RBMXL1	RBMX like 1	Q96E39	1	1	1	1	1	1170817.375	0.0358565530591	33451.925	1
5950	RBP4	retinol binding protein 4	P02753	1	8	8	8	8	723025906.861	77.4999250192	72302590.6861	11
1104	RCC1	regulator of chromosome condensation 1	P18754	1	1	1	1	1	3860335.56818	0.206891422731	193016.778409	2
55920	RCC2	regulator of chromosome condensation 2	Q9P258	1	2	2	2	2	74795586.5	2.3580036794	2199870.19118	2
91433	RCCD1	RCC1 domain containing 1	A6NED2	1	1	1	1	1	40324347.1429	1.87926026991	1753232.48447	1
5954	RCN1	reticulocalbin 1	Q15293	1	1	1	1	1	124495193.333	8.3402683578	7780949.58333	1
5955	RCN2	reticulocalbin 2	Q14257	1	1	1	1	1	3577475.11111	0.225566771242	210439.712418	1
157506	RDH10	retinol dehydrogenase 10	Q8IZV5	1	1	1	1	1	32350500.0	1.7337977108	1617525.0	1
51109	RDH11	retinol dehydrogenase 11	Q8TC12	1	1	1	1	1	1971740.0	0.100641656331	93892.3809524	1
5962	RDX	radixin	P35241	1	3	3	3	3	2258209843.55	60.5134241706	56455246.0888	3
8434	RECK	reversion inducing cysteine rich protein with kazal motifs	O95980	1	1	1	1	1	112868000.0	2.2826660697	2129584.90566	1
5970	RELA	RELA proto-oncogene, NF-kB subunit	Q04206	1	1	1	1	1	5930378.0	0.227023998317	211799.214286	1
57614	RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing	Q9P260	1	1	1	1	1	12407052.5	0.198491192411	185179.88806	1
162427	RETREG3	reticulophagy regulator family member 3	Q86VR2	1	1	1	1	1	5073806.85714	0.226605325883	211408.619048	1
25996	REXO2	RNA exonuclease 2	Q9Y3B8	1	1	1	1	1	3344511.06977	0.25606606374	238893.647841	1
5863	RGL2	ral guanine nucleotide dissociation stimulator like 2	O15211	1	1	1	1	1	6771400.0	0.181453730529	169285.0	1
6001	RGS10	regulator of G protein signaling 10	O43665	1	1	1	1	1	680249.4	0.0662861668568	61840.8545455	1
6009	RHEB	Ras homolog, mTORC1 binding	Q15382	1	1	1	1	1	6088130.0	0.501981819664	468317.692308	1
89941	RHOT2	ras homolog family member T2	Q8IXI1	1	1	1	1	1	901383.8	0.0322059353847	30046.1266667	1
10247	RIDA	reactive intermediate imine deaminase A homolog	P52758	1	1	1	1	1	76224950.0	8.17042356786	7622495.0	1
79697	RIOX1	ribosomal oxygenase 1	Q9H6W3	1	1	1	1	1	5682970.0	0.190358734343	177592.8125	1
11035	RIPK3	receptor interacting serine/threonine kinase 3	Q9Y572	1	1	1	1	1	784195.0	0.0289850126672	27041.2068966	1
79567	RIPOR1	RHO family interacting cell polarization regulator 1	Q6ZS17	1	1	1	1	1	5664400.0	0.0979286230613	91361.2903226	1
29919	RMC1	regulator of MON1-CCZ1	Q96DM3	1	1	1	1	1	785456296.429	22.7545224237	21228548.5521	1
64795	RMND5A	required for meiotic nuclear division 5 homolog A	Q9H871	1	1	1	1	1	60681458.8235	2.40901593247	2247461.43791	1
6036	RNASE2	ribonuclease A family member 2	P10153	1	1	1	1	1	2814370.0	0.603335127847	562874.0	1
6041	RNASEL	ribonuclease L	Q05823	1	1	1	1	1	18867875.0	0.396552085084	369958.333333	1
8635	RNASET2	ribonuclease T2	O00584	1	1	1	1	1	68953995.6667	4.10614570057	3830777.53704	1
63891	RNF123	ring finger protein 123	Q5XPI4	1	1	1	1	1	10635493.3333	0.152000074143	141806.577778	1
11342	RNF13	ring finger protein 13	O43567	1	1	1	1	1	18978240.0	1.19661498339	1116367.05882	1
57674	RNF213	ring finger protein 213	Q63HN8	1	3	3	3	3	31918962.2083	0.10758929607	100374.094995	3
9810	RNF40	ring finger protein 40	O75150	1	1	1	1	1	7390120.0	0.127763624719	119195.483871	1
6050	RNH1	ribonuclease/angiogenin inhibitor 1	P13489	1	3	3	3	3	38349135.3597	1.37019300264	1278304.51199	3
6051	RNPEP	arginyl aminopeptidase	Q9H4A4	1	1	1	1	1	16188150.0	0.481994566667	449670.833333	1
54538	ROBO4	roundabout guidance receptor 4	Q8WZ75	1	2	2	2	2	20122974.6667	0.414797624238	386980.282051	2
6093	ROCK1	Rho associated coiled-coil containing protein kinase 1	Q13464	1	1	1	1	1	805426.666667	0.00880942073498	8218.63945578	1
6102	RP2	RP2 activator of ARL3 GTPase	O75695	1	1	1	1	1	13882133.3333	0.708572576545	661053.968254	1
6117	RPA1	replication protein A1	P27694	1	1	1	1	1	7068520.0	0.204773706155	191041.081081	1
6118	RPA2	replication protein A2	P15927	1	1	1	1	1	3477935.0	0.266281410591	248423.928571	1
26015	RPAP1	RNA polymerase II associated protein 1	Q9BWH6	1	1	1	1	1	13812048.4848	0.197398684571	184160.646465	1
79657	RPAP3	RNA polymerase II associated protein 3	Q9H6T3	1	1	1	1	1	68705435.7143	1.75343322376	1635843.70748	1
22934	RPIA	ribose 5-phosphate isomerase A	P49247	1	4	4	4	4	39360522.8775	2.10949396334	1968026.14387	4
4736	RPL10A	ribosomal protein L10a	P62906	1	1	1	1	1	7354982.14286	0.525578737156	490332.142857	1
6135	RPL11	ribosomal protein L11	P62913	1	1	1	1	1	126653.111111	0.0150841477024	14072.5679012	1
6137	RPL13	ribosomal protein L13	P26373	1	1	1	1	1	3266730.0	0.250110905586	233337.857143	1
6138	RPL15	ribosomal protein L15	P61313	1	2	2	2	2	2060778761.25	157.779566168	147198482.946	2
6139	RPL17	ribosomal protein L17	P18621	1	1	1	1	1	118862.6	0.0115824374658	10805.6909091	1
6143	RPL19	ribosomal protein L19	P84098	1	1	1	1	1	1034367.33333	0.123191207051	114929.703704	1
6146	RPL22	ribosomal protein L22	P35268	1	1	1	1	1	875704.272727	0.156442101708	145950.712121	1
9349	RPL23	ribosomal protein L23	P62829	1	1	1	1	1	20254550.0	2.17105098365	2025455.0	1
6147	RPL23A	ribosomal protein L23a	P62750	1	1	1	1	1	41225097.0588	4.90983164665	4580566.33987	1
6152	RPL24	ribosomal protein L24	P83731	1	1	1	1	1	19828009.1667	2.1253307926	1982800.91667	1
6155	RPL27	ribosomal protein L27	P61353	1	1	1	1	1	15194203.7037	2.71440169384	2532367.28395	1
6157	RPL27A	ribosomal protein L27a	P46776	1	1	1	1	1	14241533.3333	1.90815736168	1780191.66667	1
6122	RPL3	ribosomal protein L3	P39023	1	3	3	3	3	5036174.85	0.245372304942	228917.038636	3
11224	RPL35	ribosomal protein L35	P42766	1	1	1	1	1	3444730.0	0.615391311658	574121.666667	1
6173	RPL36A	ribosomal protein L36a	P83881	1	1	1	1	1	58030.6428571	0.0103670108903	9671.77380952	1
6169	RPL38	ribosomal protein L38	P63173	1	1	1	1	1	5632191.66667	2.01235035388	1877397.22222	1
6123	RPL3L	ribosomal protein L3 like	Q92901	1	1	1	1	1	4782691.7	0.222890713226	207943.117391	1
6133	RPL9	ribosomal protein L9	P32969	1	1	1	1	1	3490595.0	0.340137253483	317326.818182	1
6175	RPLP0	ribosomal protein lateral stalk subunit P0	P05388	1	1	1	1	1	807313.75	0.043267298238	40365.6875	1
220717	RPLP0P6	ribosomal protein lateral stalk subunit P0 pseudogene 6	Q8NHW5	1	1	1	1	1	807313.75	0.043267298238	40365.6875	1
6181	RPLP2	ribosomal protein lateral stalk subunit P2	P05387	1	1	1	1	1	1602014.50909	0.286195379622	267002.418182	1
6184	RPN1	ribophorin I	P04843	1	2	2	2	2	1049791183.33	27.4452055513	25604663.0081	2
6185	RPN2	ribophorin II	P04844	1	1	1	1	1	1691005.0	0.058469667128	54548.5483871	1
6204	RPS10	ribosomal protein S10	P46783	1	2	2	2	2	12038287.2619	0.992587435775	926022.09707	2
93144	RPS10P5	ribosomal protein S10 pseudogene 5	Q9NQ39	1	2	2	2	2	12038287.2619	1.07530305542	1003190.60516	2
6209	RPS15	ribosomal protein S15	P62841	1	1	1	1	1	979686.9375	0.150015695897	139955.276786	1
6218	RPS17	ribosomal protein S17	P08708	1	1	1	1	1	782034.666667	0.139708290427	130339.111111	1
6222	RPS18	ribosomal protein S18	P62269	1	1	1	1	1	346627.0	0.0309619685993	28885.5833333	1
6223	RPS19	ribosomal protein S19	P39019	1	2	2	2	2	6688409333.33	597.432744009	557367444.444	2
6233	RPS27A	ribosomal protein S27a	P62979	1	6	6	6	6	27638351.1486	2.69318922719	2512577.37715	8
6188	RPS3	ribosomal protein S3	P23396	1	1	1	1	1	1422890.0	0.0802721970367	74888.9473684	1
6189	RPS3A	ribosomal protein S3A	P61247	1	1	1	1	1	356823.5	0.0201301620641	18780.1842105	1
6191	RPS4X	ribosomal protein S4 X-linked	P62701	1	1	1	1	1	14139550.0	0.757797234101	706977.5	1
6192	RPS4Y1	ribosomal protein S4 Y-linked 1	P22090	1	1	1	1	1	56951500.0	3.21291317638	2997447.36842	1
140032	RPS4Y2	ribosomal protein S4 Y-linked 2	Q8TD47	1	1	1	1	1	56951500.0	2.90692144529	2711976.19048	1
6195	RPS6KA1	ribosomal protein S6 kinase A1	Q15418	1	1	1	1	1	2713175.0	0.0632218788905	58982.0652174	1
6197	RPS6KA3	ribosomal protein S6 kinase A3	P51812	1	1	1	1	1	2713175.0	0.0605876339367	56524.4791667	1
27330	RPS6KA6	ribosomal protein S6 kinase A6	Q9UK32	1	1	1	1	1	2713175.0	0.0632218788905	58982.0652174	1
6203	RPS9	ribosomal protein S9	P46781	1	1	1	1	1	261173.0	0.0199962089137	18655.2142857	1
3921	RPSA	ribosomal protein SA	P08865	1	1	1	1	1	2967390.0	0.198793449447	185461.875	1
6238	RRBP1	ribosome binding protein 1	Q9P2E9	1	2	2	2	2	19591592.5	0.235953897713	220130.252809	2
23223	RRP12	ribosomal RNA processing 12 homolog	Q5JTH9	1	1	1	1	1	6671110.0	0.0928655852607	86637.7922078	1
54665	RSBN1	round spermatid basic protein 1	Q5VWQ0	1	1	1	1	1	1095980.0	0.0273200567345	25487.9069767	1
6251	RSU1	Ras suppressor protein 1	Q15404	1	1	1	1	1	12332015.0	0.777557556673	725412.647059	1
349667	RTN4RL2	reticulon 4 receptor like 2	Q86UN3	1	2	2	2	2	425444040.0	19.8272294058	18497566.9565	2
6282	S100A11	S100 calcium binding protein A11	P31949	1	1	1	1	1	879626.2	0.134693779687	125660.885714	1
6283	S100A12	S100 calcium binding protein A12	P80511	1	2	2	2	2	12496003.5789	2.67885100995	2499200.71579	2
6275	S100A4	S100 calcium binding protein A4	P26447	1	3	3	3	3	368880140.147	65.899398005	61480023.3579	4
6277	S100A6	S100 calcium binding protein A6	P06703	1	2	2	2	2	3191039.20736	0.684084199354	638207.841472	2
6278	S100A7	S100 calcium binding protein A7	P31151	1	3	3	3	3	11165900.2275	1.70979139235	1595128.60392	4
338324	S100A7A	S100 calcium binding protein A7A	Q86SG5	1	1	1	1	1	5438367.78302	0.832756359491	776909.683288	2
6279	S100A8	S100 calcium binding protein A8	P05109	1	2	2	2	2	54881794.6264	7.35335851749	6860224.3283	3
6280	S100A9	S100 calcium binding protein A9	P06702	1	8	8	8	8	399396162.588	53.5132495942	49924520.3235	13
6286	S100P	S100 calcium binding protein P	P25815	1	1	1	1	1	65473750.0	17.5450515243	16368437.5	1
6288	SAA1	serum amyloid A1	P0DJI8	1	4	4	4	4	40342345.1376	5.40528474429	5042793.1422	5
6289	SAA2	serum amyloid A2	P0DJI9	1	1	1	1	1	2857542.46875	0.382868934857	357192.808594	1
6291	SAA4	serum amyloid A4, constitutive	P35542	1	6	6	6	6	778822676.404	104.35085806	97352834.5505	9
25939	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1	Q9Y3Z3	1	2	2	2	2	821587567.5	21.4791665489	20038721.1585	2
25813	SAMM50	SAMM50 sorting and assembly machinery component	Q9Y512	1	1	1	1	1	1441236.0	0.0482761409701	45038.625	1
84324	SARNP	SAP domain containing ribonucleoprotein	P82979	1	1	1	1	1	6441230.0	0.531095813702	495479.230769	1
54938	SARS2	seryl-tRNA synthetase 2, mitochondrial	Q9NP81	1	1	1	1	1	202859000.0	6.39532746227	5966441.17647	1
81846	SBF2	SET binding factor 2	Q86WG5	1	1	1	1	1	22263500.0	0.227274946568	212033.333333	1
374897	SBSN	suprabasin	Q6UWP8	1	2	2	2	2	10916216.8382	0.403479597976	376421.270284	2
9169	SCAF11	SR-related CTD associated factor 11	Q99590	1	1	1	1	1	40634766.6667	0.531167312796	495545.934959	1
10067	SCAMP3	secretory carrier membrane protein 3	O14828	1	2	2	2	2	19613125.0	1.31393607621	1225820.3125	2
117156	SCGB3A2	secretoglobin family 3A member 2	Q96PL1	1	1	1	1	1	28429950.0	5.07893048827	4738325.0	1
23513	SCRIB	scribble planar cell polarity protein	Q14160	1	2	2	2	2	114343135.0	1.33220080403	1242860.16304	2
55153	SDAD1	SDA1 domain containing 1	Q9NVU7	1	1	1	1	1	1504532.0	0.0383972005648	35822.1904762	1
10483	SEC23B	SEC23 homolog B, COPII coat complex component	Q15437	1	1	1	1	1	27396022.5	0.716227646734	668195.670732	1
10427	SEC24B	SEC24 homolog B, COPII coat complex component	O95487	1	1	1	1	1	149707233.333	3.14644418253	2935435.94771	1
9632	SEC24C	SEC24 homolog C, COPII coat complex component	P53992	1	2	2	2	2	73532177.3333	1.51572881088	1414080.33333	2
29927	SEC61A1	SEC61 translocon subunit alpha 1	P61619	1	1	1	1	1	1941353.33333	0.0990906584999	92445.3968254	1
11231	SEC63	SEC63 homolog, protein translocation regulator	Q9UGP8	1	1	1	1	1	370400.5	0.00923316362933	8613.96511628	1
9728	SECISBP2L	SECIS binding protein 2 like	Q93073	1	1	1	1	1	107086666.667	2.12563681853	1983086.41975	1
81929	SEH1L	SEH1 like nucleoporin	Q96EE3	1	1	1	1	1	18558460.0	0.82885415125	773269.166667	1
6400	SEL1L	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase	Q9UBV2	1	1	1	1	1	21531625.0	0.562911827952	525161.585366	1
8991	SELENBP1	selenium binding protein 1	Q13228	1	20	20	20	20	1009393151.77	34.9016600099	32561069.4119	22
6414	SELENOP	selenoprotein P	P49908	1	6	6	6	6	443341687.2	20.66132443	19275725.5304	7
6402	SELL	selectin L	P14151	1	4	4	4	4	116244922.992	7.32946872813	6837936.64659	4
6403	SELP	selectin P	P16109	1	1	1	1	1	270364000.0	7.62627900949	7114842.10526	1
6406	SEMG1	semenogelin 1	P04279	1	3	3	3	3	7357214.83333	0.238971946683	222945.90404	3
22928	SEPHS2	selenophosphate synthetase 2	Q99611	1	1	1	1	1	13686697.5	0.733526987031	684334.875	1
1731	SEPTIN1	septin 1	Q8WYJ6	1	1	1	1	1	1625635.0	0.0696996273096	65025.4	1
151011	SEPTIN10	septin 10	Q9P0V9	1	2	2	2	2	11582782.2727	0.477514944821	445491.625874	2
55752	SEPTIN11	septin 11	Q9NVA2	1	1	1	1	1	5689119.36508	0.243922835979	227564.774603	1
4735	SEPTIN2	septin 2	Q15019	1	2	2	2	2	9256942.25	0.472493331069	440806.77381	2
5414	SEPTIN4	septin 4	O43236	1	2	2	2	2	133577601.667	4.93722668006	4606124.1954	2
5413	SEPTIN5	septin 5	Q99719	1	2	2	2	2	19724448.3333	0.845692112757	788977.933333	2
23157	SEPTIN6	septin 6	Q14141	1	1	1	1	1	44750766.6667	1.84490732644	1721183.33333	1
989	SEPTIN7	septin 7	Q16181	1	1	1	1	1	385644.0	0.0153098254108	14283.1111111	1
10801	SEPTIN9	septin 9	Q9UHD8	1	2	2	2	2	19407636.6667	0.520067943691	485190.916667	2
26135	SERBP1	SERPINE1 mRNA binding protein 1	Q8NC51	1	2	2	2	2	1072533.0	0.047901249856	44688.875	2
5265	SERPINA1	serpin family A member 1	P01009	1	37	37	37	37	3751308022.61	148.924580412	138937334.171	59
51156	SERPINA10	serpin family A member 10	Q9UK55	1	9	9	9	9	191298994.925	7.32321998732	6832106.9616	11
256394	SERPINA11	serpin family A member 11	Q86U17	1	1	1	1	1	987324.666667	0.0503950773378	47015.4603175	1
390502	SERPINA2	serpin family A member 2 (gene/pseudogene)	P20848	1	1	1	1	1	261932.290909	0.0100271712816	9354.72467532	1
12	SERPINA3	serpin family A member 3	P01011	1	40	40	40	40	28388790216.8	1267.89435224	1182866259.03	88
5267	SERPINA4	serpin family A member 4	P29622	1	20	20	20	20	3833221982.49	158.029456167	147431614.711	45
5104	SERPINA5	serpin family A member 5	P05154	1	17	17	17	17	1069217715.19	47.7531832826	44550738.1328	19
866	SERPINA6	serpin family A member 6	P08185	1	13	13	13	13	4485428647.84	253.045008549	236075191.992	20
6906	SERPINA7	serpin family A member 7	P05543	1	18	18	18	18	1678185018.66	71.9527263852	67127400.7464	31
1992	SERPINB1	serpin family B member 1	P30740	1	1	1	1	1	592154.666667	0.0275965469389	25745.8550725	1
89777	SERPINB12	serpin family B member 12	Q96P63	1	2	2	2	2	19076326.2727	0.973694844554	908396.489177	2
6317	SERPINB3	serpin family B member 3	P29508	1	2	2	2	2	10788708.3333	0.481843088743	449529.513889	2
6318	SERPINB4	serpin family B member 4	P48594	1	1	1	1	1	5780683.33333	0.258175698732	240861.805556	1
5269	SERPINB6	serpin family B member 6	P35237	1	1	1	1	1	1801088.57143	0.0804398500305	75045.3571429	1
5271	SERPINB8	serpin family B member 8	P50452	1	1	1	1	1	524802.0	0.022501055779	20992.08	1
462	SERPINC1	serpin family C member 1	P01008	1	45	45	45	45	32145318359.2	1148.5341161	1071510611.97	79
3053	SERPIND1	serpin family D member 1	P05546	1	21	21	21	21	3300495644.2	114.120822631	106467601.426	38
5054	SERPINE1	serpin family E member 1	P05121	1	1	1	1	1	27378066.5	1.27591681666	1190350.71739	1
5270	SERPINE2	serpin family E member 2	P07093	1	1	1	1	1	6846975.0	0.319093773322	297694.565217	1
5176	SERPINF1	serpin family F member 1	P36955	1	21	21	21	21	2672161431.18	114.569787107	106886457.247	29
5345	SERPINF2	serpin family F member 2	P08697	1	25	25	25	25	4690414164.67	209.482319733	195433923.528	44
710	SERPING1	serpin family G member 1	P05155	1	29	29	29	29	27642106966.7	1139.58104989	1063157960.26	49
871	SERPINH1	serpin family H member 1	P50454	1	3	3	3	3	125870900.0	5.39675561804	5034836.0	4
26470	SEZ6L2	seizure related 6 homolog like 2	Q6UXD5	1	2	2	2	2	2201373808.33	63.7733886816	59496589.4144	3
10291	SF3A1	splicing factor 3a subunit 1	Q15459	1	1	1	1	1	60647266.6667	1.51178558562	1410401.55039	1
8175	SF3A2	splicing factor 3a subunit 2	Q15428	1	1	1	1	1	46992.7	0.00296298123165	2764.27647059	1
23451	SF3B1	splicing factor 3b subunit 1	O75533	1	1	1	1	1	309997.181818	0.00449028027213	4189.15110565	1
10992	SF3B2	splicing factor 3b subunit 2	Q13435	1	2	2	2	2	46458803.0	0.905425559397	844705.509091	2
23450	SF3B3	splicing factor 3b subunit 3	Q15393	1	3	3	3	3	42151211.0	0.664428980908	619870.75	3
2810	SFN	stratifin	P31947	1	2	2	2	2	23293055.7363	1.38707959909	1294058.65202	3
6421	SFPQ	splicing factor proline and glutamine rich	P23246	1	1	1	1	1	2034920.2	0.0623199020448	58140.5771429	1
375035	SFT2D2	SFT2 domain containing 2	O95562	1	1	1	1	1	25358310.0	3.39764299067	3169788.75	1
653509	SFTPA1	surfactant protein A1	Q8IWL2	1	1	1	1	1	19115325.0	1.36595958749	1274355.0	1
729238	SFTPA2	surfactant protein A2	Q8IWL1	1	1	1	1	1	19115325.0	1.36595958749	1274355.0	1
6439	SFTPB	surfactant protein B	P07988	1	1	1	1	1	21521000.0	1.28155534378	1195611.11111	1
94081	SFXN1	sideroflexin 1	Q9H9B4	1	1	1	1	1	2313716.0	0.124001653892	115685.8	1
94097	SFXN5	sideroflexin 5	Q8TD22	1	1	1	1	1	9465070.0	0.533970977381	498161.578947	1
6451	SH3BGRL	SH3 domain binding glutamate rich protein like	O75368	1	1	1	1	1	1004381.25	0.134572410938	125547.65625	1
83442	SH3BGRL3	SH3 domain binding glutamate rich protein like 3	Q9H299	1	1	1	1	1	17119280.1361	3.66997341129	3423856.02721	1
23616	SH3BP1	SH3 domain binding protein 1	Q9Y3L3	1	1	1	1	1	6389403.16667	0.175607519779	163830.850427	1
6462	SHBG	sex hormone binding globulin	P04278	1	5	5	5	5	186515284.28	8.69228613266	8109360.1861	6
6464	SHC1	SHC adaptor protein 1	P29353	1	1	1	1	1	1319175.0	0.0456129480005	42554.0322581	1
55337	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting	Q9NUL5	1	1	1	1	1	2026140.0	0.135736576474	126633.75	1
6470	SHMT1	serine hydroxymethyltransferase 1	P34896	1	2	2	2	2	35909096.6667	1.24162431747	1158357.95699	2
54414	SIAE	sialic acid acetylesterase	Q9HAT2	1	2	2	2	2	3021681.0	0.101215274891	94427.53125	2
147912	SIX5	SIX homeobox 5	Q8N196	1	1	1	1	1	586321624.625	25.1387296164	23452864.985	1
6500	SKP1	S-phase kinase associated protein 1	P63208	1	3	3	3	3	24600762.1014	2.19742842797	2050063.50845	3
6558	SLC12A2	solute carrier family 12 member 2	P55011	1	1	1	1	1	6251200.0	0.104696181761	97675.0	1
10723	SLC12A7	solute carrier family 12 member 7	Q9Y666	1	1	1	1	1	47103175.0	0.917983585883	856421.363636	1
6566	SLC16A1	solute carrier family 16 member 1	P53985	1	1	1	1	1	605744.25	0.032464351215	30287.2125	1
6576	SLC25A1	solute carrier family 25 member 1	P53007	1	1	1	1	1	10407362.5	0.61974866533	578186.805556	1
10166	SLC25A15	solute carrier family 25 member 15	Q9Y619	1	1	1	1	1	1060587.0	0.0598329095282	55820.3684211	1
79751	SLC25A22	solute carrier family 25 member 22	Q9H936	1	1	1	1	1	701911000.0	41.7981410209	38995055.5556	1
29957	SLC25A24	solute carrier family 25 member 24	Q6NUK1	1	1	1	1	1	44312820.0	1.58327209523	1477094.0	1
5250	SLC25A3	solute carrier family 25 member 3	Q00325	1	1	1	1	1	116979724.0	5.97088519811	5570463.04762	1
83447	SLC25A31	solute carrier family 25 member 31	Q9H0C2	1	1	1	1	1	174888.0	0.00815041267548	7603.82608696	1
81034	SLC25A32	solute carrier family 25 member 32	Q9H2D1	1	1	1	1	1	18841933.3333	1.26227186908	1177620.83333	1
291	SLC25A4	solute carrier family 25 member 4	P12235	1	2	2	2	2	669054.0	0.0341498893033	31859.7142857	2
292	SLC25A5	solute carrier family 25 member 5	P05141	1	2	2	2	2	669054.0	0.0341498893033	31859.7142857	2
293	SLC25A6	solute carrier family 25 member 6	P12236	1	1	1	1	1	174888.0	0.00852088597891	7949.45454545	1
11001	SLC27A2	solute carrier family 27 member 2	O14975	1	1	1	1	1	314254375.0	8.86431456741	8269851.97368	1
6513	SLC2A1	solute carrier family 2 member 1	P11166	1	3	3	3	3	20046211.0705	1.19373304772	1113678.3928	3
6517	SLC2A4	solute carrier family 2 member 4	P14672	1	1	1	1	1	110386175.0	7.88807169469	7359078.33333	1
10463	SLC30A9	solute carrier family 30 member 9	Q6PML9	1	1	1	1	1	49389300.0	1.60422896893	1496645.45455	1
347734	SLC35B2	solute carrier family 35 member B2	Q8TB61	1	1	1	1	1	16212655.0	0.827527185494	772031.190476	1
124565	SLC38A10	solute carrier family 38 member 10	Q9HBR0	1	1	1	1	1	1492525.42105	0.0249970746041	23320.7097039	1
57181	SLC39A10	solute carrier family 39 member 10	Q9ULF5	1	1	1	1	1	1764693333.33	47.2886240028	44117333.3333	1
6519	SLC3A1	solute carrier family 3 member 1	Q07837	1	1	1	1	1	3319595.0	0.0912363532889	85117.8205128	1
6521	SLC4A1	solute carrier family 4 member 1 (Diego blood group)	P02730	1	15	15	15	15	272305777.106	6.94952286724	6483470.88348	17
8671	SLC4A4	solute carrier family 4 member 4	Q9Y6R1	1	1	1	1	1	26659150.0	0.595322757015	555398.958333	1
6548	SLC9A1	solute carrier family 9 member A1	P19634	1	1	1	1	1	23062933.3333	0.706307670541	658940.952381	1
8467	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	O60264	1	1	1	1	1	83640400.0	1.29931494507	1212179.71014	1
6599	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	Q92922	1	1	1	1	1	4619867.5	0.0773743421248	72185.4296875	1
6603	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	Q92925	1	1	1	1	1	17475600.0	0.585368759272	546112.5	1
8243	SMC1A	structural maintenance of chromosomes 1A	Q14683	1	3	3	3	3	97883173.4351	1.19226499259	1112308.78903	3
